X,Y,Z,
121.5062612,25.04913008,大同區忠孝西路2段與環河北路1段口,
121.5114516,25.0589953,大同區延平北路2段與保安街口,
121.5113524,25.0606499,大同區延平北路2段與涼州街口,
121.5128648,25.05872062,大同區甘州街58號,
121.5107362,25.05691498,大同區民生西路與民樂街口,
121.5105631,25.05001748,大同區鄭州路與塔城街口,
121.5155382,25.05693095,大同區寧夏路47號,
121.5186896,25.0718734,大同區承德路3段與庫倫街口,
121.5137203,25.07202186,大同區重慶北路3段與酒泉街口,
121.5177969,25.07771512,大同區通河西街1段堤外便道交叉,
121.5107698,25.06211678,大同區延平北路2段272巷7號,
121.5110411,25.07211036,大同區酒泉街與延平北路4段口,
121.509078,25.048059,大同區忠孝西路2段與塔城街口,
121.5082431,25.05065291,大同區鄭州路與西寧北路口,
121.5114312,25.05993108,大同區延平北路2段238號,
121.5160931,25.07053873,大同區重慶北路3段223巷51號對面,
121.5168464,25.07856182,大同區通河西街1段抽水站旁堤外便道,
121.5159992,25.06286317,大同區民權西路與民權西路144巷口,
121.5148136,25.0593833,大同區寧夏路與保安街口,
121.5129349,25.06307056,大同區民權西路225巷與民權西路口,
121.5134723,25.06725098,大同區重慶北路3段120巷與重慶北路3段口,
121.5098252,25.06588835,大同區昌吉街139號,
121.5177469,25.05073759,大同區長安西路51號,
121.5083409,25.06357235,大同區台北橋機車道往新北市,
121.5086193,25.06348058,大同區台北橋機車道東往西,
121.5117003,25.05499663,大同區延平北路2段37號,
121.5124411,25.0628495,大同區民權西路256號,
121.5195258,25.06841113,大同區民族西路與民族西路32巷口,
121.5112205,25.0627882,大同區延平北路2段與民權西路口,
121.5082932,25.06358349,大同區台北橋機車道往新北市,
121.5134987,25.06307972,大同區重慶北路2段與民權西路口,
121.5178218,25.07191251,大同區庫倫街46號,
121.5177906,25.0507357,大同區長安西路45-2號,
121.5149384,25.06220167,大同區民權西路160巷小公園旁,
121.5148602,25.049155,大同區太原路與鄭州路口,
121.5155535,25.0570837,大同區民生西路與寧夏路口,
121.5074486,25.0532855,大同區環河北路1段95號,
121.5137879,25.07892471,大同區重慶北路4段高工下,
121.5133942,25.04928884,大同區重慶北路1段與鄭州路口,
121.5180742,25.05743992,大同區承德路2段與民生西路口,
121.517921,25.05370791,大同區承德路2段1巷口,
121.5177697,25.0531919,大同區承德路1段與南京西路口,
121.5118707,25.05208012,大同區延平北路1段與長安西路口口,
121.5085317,25.06316712,大同區大稻埕堤外便道與大稻埕堤外便道口自行車道南向北,
121.5188277,25.04849158,大同區市民大道1段209號,
121.510219,25.05371574,大同區南京西路237號與迪化街1段口口,
121.5079508,25.05647001,大同區環河堤外便道大稻埕停車場入口,
121.5164686,25.04871077,大同區承德路1段與市民大道1段口,
121.5134179,25.06287886,大同區民權西路與重慶北路2段口,
121.5183646,25.06298933,大同區民權西路與承德路2段口,
121.5074991,25.05373322,大同區環河北路1段與南京西路口,
121.5119728,25.04993384,大同區市民高架道往西(燈桿462號),
121.5111067,25.06398905,大同區延平北路3段與延平北路3段18巷口,
121.5185383,25.0721269,大同區承德路3段與庫倫街口,
121.5117594,25.0538882,大同區南京西路與延平北路1段口,
121.5158868,25.06811128,大同區大龍街與大龍街159巷口,
121.5111461,25.06377637,大同區延平北路3段12號,
121.5130504,25.05396024,大同區南京西路與華亭街口,
121.5067042,25.0506546,大同區環河北路1段與鄭州路口,
121.5186896,25.0718734,大同區承德路3段與庫倫街口,
121.5084002,25.04853311,大同區忠孝西路2段18號對面,
121.5116179,25.05664816,大同區延平北路2段95號,
121.5167199,25.05800299,大同區民生西路171巷與萬全街103巷口,
121.5053957,25.04937466,大同區忠孝橋往新北市汽車道,
121.5104826,25.0500532,大同區鄭州路與塔城街口,
121.5102452,25.0492512,大同區塔城街捷運站2號出口,
121.5136925,25.06307336,大同區民權西路與重慶北路2段口,
121.5155535,25.0570837,大同區寧夏路與民生西路口,
121.5202864,25.0526197,大同區南京西路18巷與南京西路口,
121.5155535,25.0570837,大同區寧夏路與民生西路口,
121.517187,25.05111719,大同區承德路1段35號,
121.5196674,25.07063145,大同區酒泉街20號,
121.5178091,25.05336291,大同區南京西路與承德路2段口口,
121.5183633,25.06226165,大同區承德路2段與民權西路96巷口口,
121.5211494,25.07586003,大同區承德路3段301巷18號,
121.514496,25.06859603,大同區民族西路202號,
121.5142779,25.0549228,大同區重慶北路2段113號,
121.5113255,25.0481559,大同區忠孝西路2段與延平北路1段口,
121.5106348,25.0621112,大同區延平北路2段272巷13號,
121.5113498,25.0481268,大同區忠孝西路1段與延平北路1段口,
121.517274,25.05727134,大同區民生西路186號與民生西路171巷口,
121.5184711,25.06732317,大同區承德路3段131號,
121.518974,25.05898823,大同區雙連街42號,
121.5182927,25.05473455,大同區承德路2段與平陽街口,
121.5127557,25.05393595,大同區南京西路326號,
121.5109051,25.05020652,大同區鄭州路119號,
121.5104253,25.05196727,大同區長安西路與塔城街口,
121.5119047,25.0497493,大同區延平北路1段與鄭州路口,
121.5169357,25.05720799,大同區民生西路與太原路口,
121.5202928,25.05274256,大同區南京西路25巷與南京西路口,
121.5084933,25.06353471,大同區環河北路2段與台北橋口機車道,
121.5137182,25.07227282,大同區重慶北路3段276號,
121.5140208,25.06287406,大同區民權西路194號,
121.5103182,25.04919229,大同區塔城街南往北方向(北門2號出口旁),
121.5112424,25.05388162,大同區南京西路205號,
121.5180901,25.0625033,大同區承德路3段與民權西路口,
121.5111202,25.06490018,大同區延平北路3段39號,
121.5182017,25.06298713,大同區承德路3段與民權西路口,
121.5135068,25.06346805,大同區重慶北路3段2號,
121.5156283,25.06727915,大同區重慶北路3段113巷58號,
121.5159305,25.06918583,大同區大龍街與大龍街187巷口,
121.5121162,25.05275829,大同區南京西路344巷與甘谷街口,
121.5197008,25.05752223,大同區民生西路與赤峰街口,
121.5192794,25.0684702,大同區民族西路34號,
121.5088696,25.06648635,大同區環河北路2段與環河北路2段123巷口,
121.515729,25.05224543,大同區太原路與太原路92巷口,
121.5198993,25.06030092,大同區錦西街與錦西街52巷口,
121.5143336,25.06202984,大同區蘭州街16號,
121.5101113,25.05012911,大同區鄭州路無名巷與鄭州路143巷口對面(西往東方向),
121.5066679,25.05087132,大同區環河北路1段堤外便道,
121.508511,25.05804547,大同區環河北路1段與歸綏街口,
121.5100868,25.0482429,大同區忠孝西路2段與塔城街口,
121.5063311,25.04910579,大同區忠孝西路2段與環河北路1段口,
121.5112205,25.0627882,大同區延平北路2段與民權西路口,
121.5166483,25.06283061,大同區民權西路136號,
121.5067793,25.05073488,大同區環河北路1段與鄭州路口,
121.5076312,25.05067559,大同區鄭州路往西忠孝國中側門前,
121.5137054,25.05922535,大同區重慶北路2段與保安街口,
121.5197239,25.0566427,大同區赤峰街與承德路2段109巷口,
121.5161578,25.05367897,大同區南京西路與太原路口,
121.5180521,25.05737559,大同區承德路2段與民生西路口,
121.5087304,25.05338621,大同區南京西路與西寧北路口,
121.5082021,25.0506052,大同區鄭州路與西寧北路口,
121.5069174,25.05077498,大同區鄭州路與環河北路1段口,
121.5182792,25.06419109,大同區承德路3段與承德路3段24巷口,
121.5108557,25.07017195,大同區延平北路4段52號,
121.5135628,25.06593282,大同區重慶北路2段70巷,
121.5115938,25.05766124,大同區延平北路2段與延平北路2段135巷口,
121.5145426,25.07534716,大同區哈密街59巷56弄與哈密街59巷38弄口,
121.5145506,25.06859103,大同區民族西路198號,
121.5146859,25.06285448,大同區民權西路與蘭州街口,
121.5110354,25.06564689,大同區延平北路3段74號,
121.5139571,25.05153529,大同區重慶北路1段與長安西路口,
121.5148031,25.0629978,大同區民權西路與蘭州街口,
121.5112716,25.0730162,大同區迪化街2段364巷與延平北路4段口,
121.512984,25.05399155,大同區南京西路165號,
121.5137961,25.0672546,大同區重慶北路3段與重慶北路3段120巷口,
121.5194223,25.06760885,大同區承德路3段143巷22號,
121.5159933,25.07838715,大同區通河西街1段2號,
121.514033,25.07588107,大同區重慶北路3段與重慶北路3段383巷口,
121.5116227,25.05712083,大同區延平北路2段117號,
121.5112643,25.04814788,大同區忠孝西路1段與延平北路1段口,
121.5115555,25.05899212,大同區保安街86號,
121.5097783,25.06205629,大同區安西街與延平北路2段272巷口,
121.5139311,25.07282583,大同區重慶北路3段285號,
121.5112205,25.0627882,大同區延平北路2段與民權西路口,
121.5105251,25.05027901,大同區鄭州路與塔城街口,
121.5140759,25.05355549,大同區天水路3號,
121.5200033,25.07462053,大同區承德路3段與敦煌路口,
121.5099426,25.04824985,大同區塔城街與忠孝西路2段口,
121.5085261,25.05789945,大同區環河北路1段與歸綏街口,
121.5136183,25.06281742,大同區重慶北路2段與民權西路口,
121.5152266,25.05380174,大同區南京西路與南京西路262巷口,
121.5164244,25.04895774,大同區承德路1段與鄭州路口,
121.5176956,25.0615791,大同區民權西路102巷與民權西路102巷4弄口,
121.5064081,25.05087932,大同區環河北路1段與環河堤外便道口口,
121.5185331,25.0685678,大同區承德路3段與民族西路口,
121.5076414,25.04881549,大同區忠孝西路2段與西寧北路口,
121.5170101,25.05116034,大同區承德路1段40號,
121.5091942,25.06867312,大同區環河北路2段與民族西路口,
121.5187019,25.07190986,大同區承德路3段與庫倫街口,
121.5139517,25.0570464,大同區民生西路236號,
121.5177997,25.0532937,大同區承德路2段與南京西路口,
121.5085331,25.06328477,大同區台北橋往台北機車道,
121.5138759,25.0515997,大同區重慶北路1段與長安西路口,
121.5107602,25.06063165,大同區涼州街52號,
121.5146962,25.062887,大同區民權西路與蘭州街口民權加油站前,
121.5200045,25.05934479,大同區雙連街53巷與萬全街3巷口,
121.5068888,25.05191567,大同區環河北路2段堤外便道(3號水門大客車停車場前),
121.5085823,25.06344347,大同區台北橋往台北機車道,
121.5148659,25.04917278,大同區鄭州路與太原路口,
121.5186942,25.04851105,大同區市民大道1段往西Y1出口前,
121.5136574,25.06912902,大同區重慶北路3段186號,
121.5082021,25.0506052,大同區西寧北路與鄭州路口,
121.5082021,25.0506052,大同區鄭州路與西寧北路口,
121.5192179,25.06025792,大同區錦西街76號,
121.5131606,25.05918712,大同區保安街往東第28號停車格,
121.5205257,25.0576493,大同區民生西路與南京西路25巷口,
121.5167154,25.0500084,大同區承德路1段與華陰街口,
121.5101279,25.04828644,大同區忠孝西路2段與塔城街口,
121.5147657,25.06287926,大同區民權西路與蘭州街口,
121.5182325,25.0629867,大同區承德路3段與民權西路口,
121.51822,25.0628392,大同區承德路2段與民權西路口,
121.5182755,25.0584518,大同區承德路2段與萬全街口,
121.5190573,25.07306579,大同區承德路3段250號與承德路3段254巷口,
121.513392,25.06060945,大同區重慶北路2段與涼州街口,
121.5089612,25.05050956,大同區鄭州路與西寧北路口,
121.5088481,25.05688754,大同區民生西路與西寧北路口,
121.5111333,25.06570307,大同區延平北路3段61巷與延平北路3段口,
121.518291,25.0601914,大同區承德路2段與錦西街口,
121.5160123,25.06429491,大同區大龍街與蘭州街89巷口,
121.5132545,25.06291527,大同區台北橋下橋處(重慶匝道),
121.5094853,25.07661071,大同區環河北路2段與敦煌路口,
121.5181212,25.06021107,大同區承德路2段與錦西街口,
121.513674,25.07047705,大同區重慶北路3段236巷與重慶北路3段口,
121.5068056,25.05079329,大同區環河北路2段與鄭州路口口,
121.5163437,25.07051535,大同區大龍街215巷11號,
121.5138193,25.05162151,大同區重慶北路1段與長安西路口,
121.5081226,25.05037861,大同區鄭州路與西寧北路口,
121.5136322,25.06862555,大同區重慶北路3段與民族西路口,
121.5142955,25.05415883,大同區重慶北路2段與南京西路口,
121.5169695,25.05091097,大同區承德路1段與長安西路口,
121.5182997,25.06729202,大同區承德路3段與承德路3段122巷口,
121.51822,25.0628392,大同區民權西路與承德路2段口,
121.5140277,25.05156716,大同區重慶北路1段與長安西路東口,
121.5144021,25.05439855,大同區重慶北路2段5號,
121.5136505,25.06916044,大同區重慶北路3段180號,
121.5183693,25.06282661,大同區承德路2段與民權西路口,
121.5149589,25.0569581,大同區民生西路216號,
121.51326,25.04955217,大同區鄭州路與重慶北路1段口,
121.516874,25.0628734,大同區民權西路118巷與民權西路口,
121.5098442,25.0569077,大同區民生西路與迪化街1段口,
121.5113512,25.0606656,大同區延平北路2段與涼州街口,
121.5158653,25.0685862,大同區大龍街117號,
121.5182487,25.0574188,大同區民生西路與承德路2段口,
121.5200386,25.0751821,大同區承德路3段與敦煌路口,
121.510868,25.05824452,大同區歸綏街212號,
121.5154344,25.06857194,大同區民族西路158號,
121.5182487,25.0574188,大同區承德路2段與民生西路口,
